From	To	Species	Gene Name
ENSCGRG00001024572	100771284	Cricetulus griseus	solute carrier family 13 member 4(Slc13a4)
ENSCGRG00001023244	100770459	Cricetulus griseus	protein kinase AMP-activated non-catalytic subunit gamma 3(Prkag3)
ENSCGRG00001024573	100754645	Cricetulus griseus	DEP domain containing 1B(Depdc1b)
ENSCGRG00001004121	100759198	Cricetulus griseus	olfactory receptor 5L1(LOC100759198)
ENSCGRG00001023256	100751757	Cricetulus griseus	DDB1 and CUL4 associated factor 13(Dcaf13)
ENSCGRG00001023259	100772449	Cricetulus griseus	ADAM metallopeptidase with thrombospondin type 1 motif 12(Adamts12)
ENSCGRG00001024588	100754167	Cricetulus griseus	golgin A2(Golga2)
ENSCGRG00001023258	100761310	Cricetulus griseus	Rh family C glycoprotein(Rhcg)
ENSCGRG00001005447	100764893	Cricetulus griseus	phosphatidylinositol glycan anchor biosynthesis class F(Pigf)
ENSCGRG00001004118	100751205	Cricetulus griseus	transmembrane protein 143(Tmem143)
ENSCGRG00001011271	100763807	Cricetulus griseus	PR/SET domain 8(Prdm8)
ENSCGRG00001011276	100758188	Cricetulus griseus	MAX dimerization protein MLX(Mlx)
ENSCGRG00001011274	100760547	Cricetulus griseus	CUGBP Elav-like family member 1(Celf1)
ENSCGRG00001011279	113837664	Cricetulus griseus	transmembrane protein 47(LOC113837664)
ENSCGRG00001024581	100766072	Cricetulus griseus	G protein pathway suppressor 2(Gps2)
ENSCGRG00001005446	100767969	Cricetulus griseus	ubiquitin protein ligase E3 component n-recognin 2(Ubr2)
ENSCGRG00001024582	100767573	Cricetulus griseus	DEP domain containing 5, GATOR1 subcomplex subunit(Depdc5)
ENSCGRG00001005443	100768173	Cricetulus griseus	LIM domain only 1(Lmo1)
ENSCGRG00001023251	100762968	Cricetulus griseus	dipeptidase 1(Dpep1)
ENSCGRG00001024580	100774505	Cricetulus griseus	receptor activity modifying protein 1(Ramp1)
ENSCGRG00001024585	100767158	Cricetulus griseus	lysine demethylase 2B(Kdm2b)
ENSCGRG00001023252	100755787	Cricetulus griseus	amyloid beta precursor protein binding family B member 2(Apbb2)
ENSCGRG00001004111	100757883	Cricetulus griseus	activity dependent neuroprotector homeobox(Adnp)
ENSCGRG00001023255	100751680	Cricetulus griseus	fasciculation and elongation protein zeta 1(Fez1)
ENSCGRG00001024584	100774983	Cricetulus griseus	inositol-trisphosphate 3-kinase B(Itpkb)
ENSCGRG00001004110	100757740	Cricetulus griseus	collagen type IV alpha 1 chain(Col4a1)
ENSCGRG00001023254	100766856	Cricetulus griseus	lactase(Lct)
ENSCGRG00001023268	100754172	Cricetulus griseus	nischarin(Nisch)
ENSCGRG00001023267	100764440	Cricetulus griseus	5-hydroxytryptamine receptor 3B(Htr3b)
ENSCGRG00001024598	100751638	Cricetulus griseus	myogenin(Myog)
ENSCGRG00001024599	100761465	Cricetulus griseus	cytochrome c oxidase assembly factor 3 homolog, mitochondrial(LOC100761465)
ENSCGRG00001004106	100754162	Cricetulus griseus	AT-rich interaction domain 2(Arid2)
ENSCGRG00001006769	100766580	Cricetulus griseus	heat shock protein family A (Hsp70) member 13(Hspa13)
ENSCGRG00001004108	100757889	Cricetulus griseus	integrator complex subunit 8(Ints8)
ENSCGRG00001006767	100768203	Cricetulus griseus	trinucleotide repeat containing 18(Tnrc18)
ENSCGRG00001006768	100764162	Cricetulus griseus	AT-rich interaction domain 3A(Arid3a)
ENSCGRG00001011282	100768361	Cricetulus griseus	dipeptidyl peptidase 4(Dpp4)
ENSCGRG00001011283	100764616	Cricetulus griseus	RAS like family 11 member B(Rasl11b)
ENSCGRG00001011281	100764701	Cricetulus griseus	olfactory receptor 1S1(LOC100764701)
ENSCGRG00001011284	100755786	Cricetulus griseus	splicing factor SWAP(Sfswap)
ENSCGRG00001011285	100769781	Cricetulus griseus	opsin 5(Opn5)
ENSCGRG00001011289	100689375	Cricetulus griseus	plastin 3(Pls3)
ENSCGRG00001024592	100757698	Cricetulus griseus	methyl-CpG binding domain protein 3(Mbd3)
ENSCGRG00001004102	100756392	Cricetulus griseus	diacylglycerol lipase alpha(Dagla)
ENSCGRG00001023260	100754369	Cricetulus griseus	Rho GTPase activating protein 1(Arhgap1)
ENSCGRG00001024590	100772044	Cricetulus griseus	cilia and flagella associated protein 68(C4H11orf1)
ENSCGRG00001023262	100769012	Cricetulus griseus	ribosomal protein L7 like 1(Rpl7l1)
ENSCGRG00001024591	100755308	Cricetulus griseus	glial cells missing transcription factor 1(Gcm1)
ENSCGRG00001005430	100772099	Cricetulus griseus	calcyon neuron specific vesicular protein(Caly)
ENSCGRG00001024596	100771530	Cricetulus griseus	autophagy related 16 like 1(Atg16l1)
ENSCGRG00001024597	100767445	Cricetulus griseus	mitochondrial trans-2-enoyl-CoA reductase(Mecr)
ENSCGRG00001023263	100761817	Cricetulus griseus	transmembrane protein 214(Tmem214)
ENSCGRG00001024594	100757075	Cricetulus griseus	5', 3'-nucleotidase, cytosolic(Nt5c)
ENSCGRG00001024595	100757081	Cricetulus griseus	SPT7 like, STAGA complex subunit gamma(Supt7l)
ENSCGRG00001023265	100771377	Cricetulus griseus	V-set and immunoglobulin domain containing 8(Vsig8)
ENSCGRG00001006760	100755375	Cricetulus griseus	MYST/Esa1 associated factor 6(Meaf6)
ENSCGRG00001023279	100769359	Cricetulus griseus	chromosome unknown C1orf116 homolog(CUNH1orf116)
ENSCGRG00001005429	100763971	Cricetulus griseus	NPC1 like intracellular cholesterol transporter 1(Npc1l1)
ENSCGRG00001011290	100761836	Cricetulus griseus	nicastrin(Ncstn)
ENSCGRG00001006756	100760054	Cricetulus griseus	ADP ribosylation factor interacting protein 2(Arfip2)
ENSCGRG00001011292	100753505	Cricetulus griseus	receptor accessory protein 5(Reep5)
ENSCGRG00001011297	100772340	Cricetulus griseus	tudor domain containing 3(Tdrd3)
ENSCGRG00001011298	100770085	Cricetulus griseus	C-type lectin domain family 1 member B(LOC100770085)
ENSCGRG00001011296	113837299	Cricetulus griseus	collagen alpha-1(I) chain(LOC113837299)
ENSCGRG00001023271	100764633	Cricetulus griseus	ladinin 1(Lad1)
ENSCGRG00001023273	100767625	Cricetulus griseus	zinc finger and BTB domain containing 2(Zbtb2)
ENSCGRG00001023272	100758656	Cricetulus griseus	spleen associated tyrosine kinase(Syk)
ENSCGRG00001006750	100763764	Cricetulus griseus	CHD1 helical C-terminal domain containing 1(Chct1)
ENSCGRG00001005420	100772409	Cricetulus griseus	calcium/calmodulin dependent protein kinase ID(Camk1d)
ENSCGRG00001023277	100768106	Cricetulus griseus	N-acetylated alpha-linked acidic dipeptidase like 1(Naaladl1)
ENSCGRG00001023276	100766059	Cricetulus griseus	MAF bZIP transcription factor F(Maff)
ENSCGRG00001006749	100761170	Cricetulus griseus	ATPase phospholipid transporting 11A(Atp11a)
ENSCGRG00001005414	100766696	Cricetulus griseus	serine rich and transmembrane domain containing 1(Sertm1)
ENSCGRG00001023280	100759384	Cricetulus griseus	plasminogen activator, urokinase(Plau)
ENSCGRG00001023282	100758847	Cricetulus griseus	casein kinase 1 gamma 2(Csnk1g2)
ENSCGRG00001023281	113835924	Cricetulus griseus	mRNA decay activator protein ZFP36L2(LOC113835924)
ENSCGRG00001023284	100773057	Cricetulus griseus	serine protease 27(Prss27)
ENSCGRG00001005411	100766112	Cricetulus griseus	transmembrane O-mannosyltransferase targeting cadherins 4(Tmtc4)
ENSCGRG00001006742	100756089	Cricetulus griseus	NLR family member X1(Nlrx1)
ENSCGRG00001023285	100751670	Cricetulus griseus	alpha-N-acetylgalactosaminidase(Naga)
ENSCGRG00001023288	100755391	Cricetulus griseus	N-sulfoglucosamine sulfohydrolase(Sgsh)
ENSCGRG00001023287	100758789	Cricetulus griseus	phosphatidylinositol transfer protein membrane associated 1(Pitpnm1)
ENSCGRG00001006734	100756934	Cricetulus griseus	solute carrier family 35 member B1(Slc35b1)
ENSCGRG00001018701	100756340	Cricetulus griseus	synaptosome associated protein 29(Snap29)
ENSCGRG00001018700	100771202	Cricetulus griseus	major facilitator superfamily domain containing 4B(Mfsd4b)
ENSCGRG00001018706	100753518	Cricetulus griseus	TRPM8 channel-associated factor 1(LOC100753518)
ENSCGRG00001018708	100757442	Cricetulus griseus	kelch like family member 42(Klhl42)
ENSCGRG00001018703	100754588	Cricetulus griseus	ribosomal protein L37a(Rpl37a)
ENSCGRG00001018702	100764159	Cricetulus griseus	cAMP responsive element binding protein 5(Creb5)
ENSCGRG00001023291	100759446	Cricetulus griseus	PR/SET domain 1(Prdm1)
ENSCGRG00001018704	100759533	Cricetulus griseus	crystallin beta B2(Crybb2)
ENSCGRG00001023293	100759320	Cricetulus griseus	interleukin 10(Il10)
ENSCGRG00001023292	100764078	Cricetulus griseus	cysteine rich secretory protein LCCL domain containing 1(Crispld1)
ENSCGRG00001006733	100757833	Cricetulus griseus	transmembrane BAX inhibitor motif containing 6(Tmbim6)
ENSCGRG00001023295	100755337	Cricetulus griseus	potassium voltage-gated channel subfamily A regulatory beta subunit 3(Kcnab3)
ENSCGRG00001023294	100774357	Cricetulus griseus	microtubule associated serine/threonine kinase 2(Mast2)
ENSCGRG00001006731	100761467	Cricetulus griseus	zinc finger protein 438(Znf438)
ENSCGRG00001023297	100760573	Cricetulus griseus	GDP-mannose pyrophosphorylase B(Gmppb)
ENSCGRG00001023299	100769093	Cricetulus griseus	semaphorin 6B(Sema6b)
ENSCGRG00001023298	100774776	Cricetulus griseus	host cell factor C2(Hcfc2)
ENSCGRG00001000501	100766750	Cricetulus griseus	PPFIA binding protein 2(Ppfibp2)
ENSCGRG00001016094	100752732	Cricetulus griseus	elastase, neutrophil expressed(Elane)
ENSCGRG00001000502	100774886	Cricetulus griseus	phosphodiesterase 4B(Pde4b)
ENSCGRG00001001833	100772650	Cricetulus griseus	olfactory receptor 4C15(LOC100772650)
ENSCGRG00001000503	100769245	Cricetulus griseus	distal-less homeobox 2(Dlx2)
ENSCGRG00001016096	100758368	Cricetulus griseus	transmembrane protein 171(Tmem171)
ENSCGRG00001001834	100758610	Cricetulus griseus	cyclin dependent kinase 20(Cdk20)
ENSCGRG00001000504	100764478	Cricetulus griseus	dual specificity tyrosine phosphorylation regulated kinase 1A(Dyrk1a)
ENSCGRG00001016097	100757398	Cricetulus griseus	chromosome unknown C12orf60 homolog(CUNH12orf60)
ENSCGRG00001000500	100756631	Cricetulus griseus	tripartite motif containing 50(Trim50)
ENSCGRG00001016093	100760756	Cricetulus griseus	phosphatidylinositol glycan anchor biosynthesis class H(Pigh)
ENSCGRG00001000509	100767132	Cricetulus griseus	eva-1 homolog C(Eva1c)
ENSCGRG00001016098	100755304	Cricetulus griseus	F-box-like/WD repeat-containing protein TBL1X(LOC100755304)
ENSCGRG00001001836	100774775	Cricetulus griseus	capping actin protein, gelsolin like(Capg)
ENSCGRG00001016099	100751005	Cricetulus griseus	bromodomain and WD repeat-containing protein 3(LOC100751005)
ENSCGRG00001000508	100772275	Cricetulus griseus	ankyrin repeat and sterile alpha motif domain containing 3(Anks3)
ENSCGRG00001013821	100751506	Cricetulus griseus	prolyl-tRNA synthetase 2, mitochondrial(Pars2)
ENSCGRG00001013825	100770625	Cricetulus griseus	carbohydrate sulfotransferase 9(Chst9)
ENSCGRG00001013823	100762633	Cricetulus griseus	crystallin alpha A(Cryaa)
ENSCGRG00001013829	100756754	Cricetulus griseus	phospholipase A2 group IIC(Pla2g2c)
ENSCGRG00001013828	100752121	Cricetulus griseus	zinc finger MYND-type containing 10(Zmynd10)
ENSCGRG00001013827	100754543	Cricetulus griseus	RAB11B, member RAS oncogene family(Rab11b)
ENSCGRG00001001825	100756446	Cricetulus griseus	nitrilase family member 2(Nit2)
ENSCGRG00001001826	113837179	Cricetulus griseus	carbohydrate sulfotransferase 8(LOC113837179)
ENSCGRG00001012501	100752410	Cricetulus griseus	tudor domain containing 5(Tdrd5)
ENSCGRG00001013832	100773563	Cricetulus griseus	NADH:ubiquinone oxidoreductase subunit A9(Ndufa9)
ENSCGRG00001004093	100758391	Cricetulus griseus	autophagy related 2A(Atg2a)
ENSCGRG00001013831	100764322	Cricetulus griseus	chromosome unknown C17orf49 homolog(CUNH17orf49)
ENSCGRG00001013830	100768970	Cricetulus griseus	synapse differentiation inducing 1 like(Syndig1l)
ENSCGRG00001013836	100755487	Cricetulus griseus	UTP15 small subunit processome component(LOC100755487)
ENSCGRG00001013835	100689092	Cricetulus griseus	bone marrow stromal cell antigen 2(Bst2)
ENSCGRG00001012503	100770675	Cricetulus griseus	serine/arginine repetitive matrix 2(Srrm2)
ENSCGRG00001004092	100762994	Cricetulus griseus	PAXX non-homologous end joining factor(Paxx)
ENSCGRG00001013834	100763440	Cricetulus griseus	testis expressed 30(Tex30)
ENSCGRG00001013833	100766866	Cricetulus griseus	prune exopolyphosphatase 1(Prune1)
ENSCGRG00001012508	100750377	Cricetulus griseus	olfactory receptor 10Z1(LOC100750377)
ENSCGRG00001013839	100757980	Cricetulus griseus	NFKB inhibitor epsilon(Nfkbie)
ENSCGRG00001012507	100762128	Cricetulus griseus	RUN and FYVE domain containing 2(Rufy2)
ENSCGRG00001013837	103161441	Cricetulus griseus	free fatty acid receptor 2(Ffar2)
ENSCGRG00001004099	100752105	Cricetulus griseus	gap junction protein alpha 8(Gja8)
ENSCGRG00001001810	100754086	Cricetulus griseus	transforming acidic coiled-coil containing protein 1(Tacc1)
ENSCGRG00001001814	100764027	Cricetulus griseus	protein phosphatase 1 regulatory subunit 3G(Ppp1r3g)
ENSCGRG00001001815	100756069	Cricetulus griseus	purinergic receptor P2X 1(P2rx1)
ENSCGRG00001001817	100753018	Cricetulus griseus	N-alpha-acetyltransferase 80, NatH catalytic subunit(Naa80)
ENSCGRG00001013843	100752580	Cricetulus griseus	NDRG family member 2(Ndrg2)
ENSCGRG00001012511	100754224	Cricetulus griseus	dynein axonemal light intermediate chain 1(Dnali1)
ENSCGRG00001013842	100764203	Cricetulus griseus	RNA binding motif protein 17(Rbm17)
ENSCGRG00001004084	100761533	Cricetulus griseus	family with sequence similarity 83 member D(Fam83d)
ENSCGRG00001013840	100773607	Cricetulus griseus	small integral membrane protein 19(Smim19)
ENSCGRG00001013847	100751405	Cricetulus griseus	plakophilin 2(Pkp2)
ENSCGRG00001013846	100759895	Cricetulus griseus	dual serine/threonine and tyrosine protein kinase(Dstyk)
ENSCGRG00001013845	100773494	Cricetulus griseus	dentin matrix acidic phosphoprotein 1(Dmp1)
ENSCGRG00001013849	100689245	Cricetulus griseus	peroxisome proliferator activated receptor gamma(Pparg)
ENSCGRG00001004087	100770411	Cricetulus griseus	transmembrane protein 220(Tmem220)
ENSCGRG00001004088	113835005	Cricetulus griseus	SRY-box transcription factor 4(Sox4)
ENSCGRG00001024502	100772884	Cricetulus griseus	apolipoprotein A5(Apoa5)
ENSCGRG00001001800	113833604	Cricetulus griseus	dual specificity phosphatase 28(Dusp28)
ENSCGRG00001024500	100757400	Cricetulus griseus	protein phosphatase 2 catalytic subunit beta(Ppp2cb)
ENSCGRG00001001802	100771292	Cricetulus griseus	splicing factor 3a subunit 2(Sf3a2)
ENSCGRG00001024505	113836392	Cricetulus griseus	GDNF family receptor alpha-4-like(LOC113836392)
ENSCGRG00001024506	100768096	Cricetulus griseus	ankyrin repeat and SOCS box containing 18(Asb18)
ENSCGRG00001024503	100689346	Cricetulus griseus	beta-1,4-galactosyltransferase 3(B4galt3)
ENSCGRG00001024504	100772759	Cricetulus griseus	histone H1.8(LOC100772759)
ENSCGRG00001024509	100757066	Cricetulus griseus	DNA polymerase iota(Poli)
ENSCGRG00001024507	100754505	Cricetulus griseus	karyopherin subunit alpha 6(Kpna6)
ENSCGRG00001001803	100759327	Cricetulus griseus	ataxin 7 like 3B(Atxn7l3b)
ENSCGRG00001013854	100770724	Cricetulus griseus	BRCA1 DNA repair associated(Brca1)
ENSCGRG00001012522	100761749	Cricetulus griseus	SPT5 homolog, DSIF elongation factor subunit(Supt5h)
ENSCGRG00001013852	100767199	Cricetulus griseus	Sp1 transcription factor(Sp1)
ENSCGRG00001012520	100762394	Cricetulus griseus	NHL repeat containing E3 ubiquitin protein ligase 1(Nhlrc1)
ENSCGRG00001013851	100761272	Cricetulus griseus	VRK serine/threonine kinase 1(Vrk1)
ENSCGRG00001012527	100764899	Cricetulus griseus	G protein subunit beta 5(Gnb5)
ENSCGRG00001013858	100757464	Cricetulus griseus	fatty acid desaturase 2(Fads2)
ENSCGRG00001012525	100771831	Cricetulus griseus	protein kinase, membrane associated tyrosine/threonine 1(Pkmyt1)
ENSCGRG00001013856	100751085	Cricetulus griseus	solute carrier family 51 subunit beta(Slc51b)
ENSCGRG00001013855	100765623	Cricetulus griseus	zinc finger protein OZF(LOC100765623)
ENSCGRG00001012529	100759717	Cricetulus griseus	DnaJ heat shock protein family (Hsp40) member B12(Dnajb12)
ENSCGRG00001013859	100769431	Cricetulus griseus	GPRIN family member 3(Gprin3)
ENSCGRG00001004076	100769576	Cricetulus griseus	complement C1q C chain(C1qc)
ENSCGRG00001004077	100764538	Cricetulus griseus	protein tyrosine phosphatase receptor type R(Ptprr)
ENSCGRG00001024513	100753783	Cricetulus griseus	ALG6 alpha-1,3-glucosyltransferase(Alg6)
ENSCGRG00001024511	100757014	Cricetulus griseus	mitochondrial E3 ubiquitin protein ligase 1(Mul1)
ENSCGRG00001024516	100771728	Cricetulus griseus	epiregulin(Ereg)
ENSCGRG00001024515	100767812	Cricetulus griseus	COP9 signalosome subunit 8(Cops8)
ENSCGRG00001024518	100761191	Cricetulus griseus	potassium channel tetramerization domain containing 19(Kctd19)
ENSCGRG00001024519	100767127	Cricetulus griseus	interleukin 17C(Il17c)
ENSCGRG00001013860	100759516	Cricetulus griseus	epithelial splicing regulatory protein 1(Esrp1)
ENSCGRG00001005393	100755729	Cricetulus griseus	mitochondrial ribosomal protein L12(Mrpl12)
ENSCGRG00001011202	100771970	Cricetulus griseus	leucine rich repeat and Ig domain containing 3(Lingo3)
ENSCGRG00001004061	100752544	Cricetulus griseus	cell cycle exit and neuronal differentiation 1(Cend1)
ENSCGRG00001013865	100769963	Cricetulus griseus	sodium voltage-gated channel alpha subunit 4(Scn4a)
ENSCGRG00001012533	100751118	Cricetulus griseus	modulator of smoothened(Mosmo)
ENSCGRG00001011203	100756521	Cricetulus griseus	praja ring finger ubiquitin ligase 2(Pja2)
ENSCGRG00001013864	113835059	Cricetulus griseus	proline-rich protein 7(LOC113835059)
ENSCGRG00001012532	100772181	Cricetulus griseus	MyoD family inhibitor(Mdfi)
ENSCGRG00001013863	100767556	Cricetulus griseus	SEC14 and spectrin domain containing 1(Sestd1)
ENSCGRG00001011201	100764372	Cricetulus griseus	chromosome 1 C6orf136 homolog(C1H6orf136)
ENSCGRG00001013862	100758802	Cricetulus griseus	growth differentiation factor 10(Gdf10)
ENSCGRG00001012538	100761933	Cricetulus griseus	cerebellin 4 precursor(Cbln4)
ENSCGRG00001011206	100754767	Cricetulus griseus	acyl-CoA synthetase bubblegum family member 1(Acsbg1)
ENSCGRG00001013869	100760824	Cricetulus griseus	ATP synthase subunit gamma, mitochondrial(LOC100760824)
ENSCGRG00001012537	100774771	Cricetulus griseus	heat shock protein family B (small) member 9(Hspb9)
ENSCGRG00001012536	100753627	Cricetulus griseus	WD repeat domain 83(Wdr83)
ENSCGRG00001011204	113830688	Cricetulus griseus	KAT8 regulatory NSL complex subunit 1(LOC113830688)
ENSCGRG00001013867	103159695	Cricetulus griseus	homeobox C13(Hoxc13)
ENSCGRG00001011205	100757396	Cricetulus griseus	olfactory receptor 6F1(LOC100757396)
ENSCGRG00001013866	100772159	Cricetulus griseus	transmembrane protein 167A(Tmem167a)
ENSCGRG00001005399	100773366	Cricetulus griseus	neuropeptide Y receptor Y4-2(Npy4r2)
ENSCGRG00001012539	100757055	Cricetulus griseus	kallikrein related peptidase 4(Klk4)
ENSCGRG00001004065	100762515	Cricetulus griseus	MYCBP associated protein(Mycbpap)
ENSCGRG00001004064	100767184	Cricetulus griseus	LysM domain containing 3(Lysmd3)
ENSCGRG00001004067	100766704	Cricetulus griseus	neurocalcin delta(Ncald)
ENSCGRG00001024522	100763060	Cricetulus griseus	kelch like family member 41(Klhl41)
