Reaction,Min,Max
P4502C18,0.0,1000.0
P4502C19,0.0,1000.0
P4502C8,0.0,1000.0
P4502C9,0.0,1000.0
P4502D6,0.0,1000.0
P4502E1,0.0,1000.0
P4502F1,0.0,1000.0
P4503A4,0.0,0.0
P4503A5,0.0,1000.0
P4504F123r,0.0,1000.0
PI345P3P,0.0,1000.0
PI345P3Pn,0.0,1000.0
PI345P5P,0.0,1000.0
PI345P5Pn,0.0,1000.0
PI34P3P,0.0,1000.0
PI34P3Pn,0.0,1000.0
PI34P4P,0.0,1000.0
PI34P4Pn,0.0,1000.0
PI34P5K,0.0,1000.0
PI34P5Kn,0.0,1000.0
PI3P3Pn,0.0,1000.0
PI3P4K,0.0,1000.0
PI3P4Kn,0.0,1000.0
PI3P5K,0.0,1000.0
PI45P3K,0.0,1000.0
PI45P3Kn,0.0,1000.0
PI45P4P,0.0,1000.0
PI45P5P,0.0,1000.0
PI45P5Pn,0.0,1000.0
PI45PLC,0.0,1000.0
PI45PLCn,0.0,0.0
PI4P3K,0.0,1000.0
PI4P3Ker,0.0,0.0
PI4P3Kn,0.0,1000.0
PI4P5Kn,0.0,1000.0
PI4PLC,0.0,1000.0
PI4PLCn,0.0,1000.0
PI4PP,0.0,1000.0
PI5P3K,0.0,1000.0
PI5P4K,0.0,1000.0
PI5P4Kn,0.0,1000.0
PIK3,0.0,1000.0
PIK3er,0.0,0.0
PIK3n,0.0,1000.0
PIK4n,0.0,1000.0
PIK5,0.0,1000.0
PIK5n,0.0,1000.0
PIPLC,0.0,1000.0
PIPLCn,0.0,1000.0
PMI12346PH,0.0,1000.0
PMI12346PHn,0.0,1000.0
PMI1346PH,0.0,1000.0
PMI1346PHn,0.0,1000.0
PPCOAOm,0.0,1000.0
PTA2,0.0,0.0
RE1441G,0.0,500.0
RE2973G,0.0,0.0
RE2973R,0.0,0.0
SPODM,0.0,1000.0
SPODMe,0.0,1000.0
SPODMm,0.0,510.0
SPODMn,0.0,500.0
SPODMx,0.0,500.0
T4HCINNOX,0.0,0.0
r1154,-1000.0,1000.0
2AOBUTtm,0.0,1000.0
2MB2COAc,0.0,1000.0
3HBCOARc,0.0,1000.0
4OHPROIMINOtc,0.0,1000.0
ACER12r,0.0,1000.0
ACER21g,0.0,1000.0
ACHEe,0.0,1000.0
ADPACDAc,0.0,1000.0
ADPACTD,0.0,1000.0
ADPCOACROT,-1000.0,1000.0
ADPCOAPTE,0.0,1000.0
AGLPC,0.0,1000.0
AGLPED,0.0,0.0
AGLPET,-1000.0,0.0
AGLPH,0.0,1000.0
AGLPR,0.0,1000.0
AGLPT,0.0,1000.0
AGPSx,0.0,1000.0
R10104,0.0,1000.0
ALAALACNc,0.0,1000.0
ALAALAPEPT1tc,0.0,1000.0
ALAATB0tc,-1000.0,1000.0
ALAyLATthc,0.0,1000.0
ALKP,0.0,1000.0
ARACHFATPc,0.0,1000.0
ARGATB0tc,-1000.0,1000.0
ASCBSVCTtc,0.0,1000.0
ASNATB0tc,-1000.0,1000.0
BALABETAtc,0.0,1000.0
BALAPAT1tc,0.0,1000.0
BCRNe,0.0,1000.0
BGLUGCHe,0.0,1000.0
BGLUTCHLe,0.0,1000.0
BGLUTDECHOe,0.0,1000.0
BTNTe,0.0,1000.0
BiGGRxn49,-1000.0,1000.0
C10DCCACT,-1000.0,0.0
C10DCc,0.0,1000.0
C10DCe,0.0,1000.0
C10OHc,0.0,1000.0
C12OHc,0.0,1000.0
C14OHc,0.0,1000.0
C16OHc,0.0,1000.0
C16txc,0.0,1000.0
C2tcx,-1000.0,1000.0
C30CPT1,-1000.0,1000.0
C40CPT1,-1000.0,1000.0
C4CRNCPT2,0.0,1000.0
C4CRNe,0.0,1000.0
C4DCCACT,-1000.0,833.3333333333334
C4DCe,0.0,1000.0
C4OHc,0.0,1000.0
C4tmc,0.0,1000.0
C50CPT1,0.0,1000.0
C51CPT1,0.0,1000.0
C6DCCACT,-1000.0,1000.0
C6DCc,0.0,1000.0
C6DCe,0.0,1000.0
C80CPT1,-1000.0,1000.0
C8CRNe,0.0,1000.0
C8DCc,-1000.0,1000.0
C8DCe,0.0,1000.0
C9BRxtc,0.0,1000.0
CARPEPT1tc,0.0,1000.0
CARhPTtc,0.0,0.0
CBLTDe,0.0,1000.0
CDIPTr,-1000.0,1000.0
CDS,0.0,1000.0
CDSm,0.0,1000.0
CEPTC,0.0,1000.0
CEPTE,0.0,1000.0
CHAT,-1000.0,1000.0
CHATn,-1000.0,1000.0
CHLP,0.0,1000.0
CHLPCTD,0.0,1000.0
CHOLESTTDe,-1000.0,1000.0
CHOLK,0.0,1000.0
CLS,1.1368683772161603e-13,1000.0
CPCTDTX,0.0,0.0
CYSATB0tc,-1000.0,1000.0
CYSSNAT5tc,-1000.0,1000.0
CYSTALArBATtc,0.0,1000.0
CYSTLEUrBATtc,0.0,1000.0
DAGK160,0.0,0.0
DAGKn,0.0,1000.0
DCATDc,-1000.0,1000.0
DCATDr,0.0,1000.0
DCSPTN1COAtxc,0.0,1000.0
DDCRNe,0.0,1000.0
DECCRNe,0.0,1000.0
DHAK,0.0,1000.0
DHCRMter,0.0,1000.0
DHCRMtg,0.0,1000.0
DOCOSACT,0.0,1000.0
DOCOSACTDe,-1000.0,1000.0
DOCOSCOAtxc,0.0,1000.0
EPCTX,0.0,0.0
ETHAK,0.0,1000.0
ETHP,0.0,1000.0
FACOAE181,0.0,1000.0
FAOXC15NADPx,0.0,625.0
FAOXC15NADx,0.0,625.0
FAOXMC10OHMC10r,0.0,1000.0
FAOXOHMC10DC10c,0.0,1000.0
FOLTle,0.0,1000.0
GALSGLT1le,0.0,1000.0
GLCSGLT1le,0.0,1000.0
GLNATB0tc,-1000.0,1000.0
GLNyLATthc,0.0,1000.0
GLYGLYCNc,0.0,1000.0
GLYGLYPEPT1tc,0.0,1000.0
GLYLEUHYDROc,0.0,1000.0
GLYLEUPEPT1tc,0.0,1000.0
GLYPHEPEPT1tc,0.0,1000.0
GLYPROPEPT1tc,0.0,1000.0
GLYPROPRO1c,0.0,1000.0
GLYSARCNc,0.0,1000.0
GLYSARPEPT1tc,0.0,1000.0
GLYSNAT5tc,-1000.0,1000.0
GUMDCHAe,0.0,1000.0
GUMGCHLe,0.0,1000.0
GUMTCHOLe,0.0,1000.0
HDCACBP,-1000.0,1000.0
HDDACBP,0.0,1000.0
HDECAACBP,0.0,1000.0
HDL_DEG,0.0,1000.0
HDL_SYN,0.0,1000.0
HEXDCRNe,0.0,1000.0
HIShPTtc,0.0,0.0
HISyLATtc,0.0,1000.0
HISyLATthc,0.0,1000.0
HMR_0013,0.0,18.75
HMR_0014,0.0,1.8223234624145785
HMR_0031,0.0,1000.0
HMR_0032,0.0,1000.0
HPETFABP1tc,0.0,0.0
HSDA,0.0,1000.0
HTDCACBP,0.0,1000.0
HTDCRNe,0.0,1000.0
ILEATB0tc,-1000.0,1000.0
IVCOAACBP,0.0,1000.0
IVCRNe,0.0,1000.0
LEUATB0tc,-1000.0,1000.0
LEUGLYPEPT1tc,0.0,1000.0
LEULEULAPc,0.0,1000.0
LEULEUPEPT1tc,0.0,1000.0
LEUyLAThtc,0.0,1000.0
LGNCCOAtcx,0.0,1000.0
LINOFATPtc,0.0,1000.0
LYSATB0tc,-1000.0,1000.0
MCD,0.0,1000.0
METATB0tc,-1000.0,1000.0
METyLATthc,0.0,1000.0
NACDe,-1000.0,1000.0
NACHORCTL3le,0.0,1000.0
NCAMDe,-1000.0,1000.0
NRVNCCOAtxc,0.0,1000.0
OCDCAFATPc,0.0,1000.0
OCDEAFABP1tc,-1000.0,1000.0
OCT11EFATP,0.0,1000.0
OLEICFATPtc,0.0,1000.0
OMHDEACIDTD,0.0,1000.0
ORNALArBATtc,0.0,1000.0
ORNLEUrBATtc,0.0,1000.0
PALFATPtc,0.0,1000.0
PCHOLHSTDe,0.0,1000.0
PECDCHe,0.0,1000.0
PECGCHLe,0.0,1000.0
PECTCHLe,0.0,1000.0
PGAM1_PhosHydro,0.0,1000.0
PHEATB0tc,-1000.0,1000.0
PHEyLATthc,0.0,1000.0
PIt2m_2,0.0,1000.0
PMTCOAFABP1tc,-1000.0,1000.0
PRISTCOAtcx,0.0,1000.0
PROGLYPEPT1tc,0.0,1000.0
PROGLYPRO1c,0.0,1000.0
PROIMINOtc,0.0,1000.0
PSYGCHe,0.0,1000.0
PSYTCHe,0.0,1000.0
PSYTDECHe,0.0,1000.0
RTOTAL2FATPc,0.0,1000.0
RTOTAL3FATPc,0.0,1000.0
RTOTALFATPc,0.0,1000.0
Rtotalcoatx,0.0,1000.0
SBCOAACOTx,0.0,1000.0
SCP21cx,0.0,1000.0
SEBACACT,0.0,1000.0
SEBACIDTD,0.0,1000.0
SEBCOACROT,-1000.0,0.0
SEBCOAPET,0.0,1000.0
SERATB0tc,-1000.0,1000.0
STCOATxc,0.0,1000.0
SUBEACTD,0.0,1000.0
SUBERCACT,-1000.0,1000.0
SUBERCROT,-1000.0,1000.0
SUBERICACT,0.0,1000.0
SUCCCROT,-1000.0,833.3333333333334
SUCCOAPET,0.0,1000.0
TAUPAT1c,0.0,1000.0
TDCRNe,0.0,1000.0
THMATPe,0.0,1000.0
THR3D,0.0,1000.0
THRATB0tc,-1000.0,1000.0
TIGCRNe,0.0,1000.0
TRPATB0tc,-1000.0,1000.0
TTDCAFATPc,0.0,1000.0
TYRATB0tc,-1000.0,1000.0
VALATB0tc,-1000.0,1000.0
VITEtl,0.0,1000.0
VITKtl,0.0,1000.0
peplys_synthesis,0.0,1000.0
r1092,0.0,0.0
r1093,0.0,0.0
r1094,0.0,0.0
r1095,0.0,0.0
r1096,0.0,0.0
r1097,0.0,0.0
r1098,0.0,0.0
r1099,0.0,0.0
r1100,0.0,0.0
r1101,0.0,0.0
r1103,0.0,0.0
r1104,0.0,0.0
r1105,0.0,0.0
r1112,0.0,0.0
r1293,0.0,0.0
r1294,0.0,0.0
r1402,0.0,7.00950796807177
SK_23camp_l,-1000.0,0.0
SK_3hpro_LT_x,0.0,0.0
SK_C07535_c,0.0,0.0
DM_CE1447_c,0.0,1000.0
DM_1a25dhvitd3_n,0.0,1000.0
DM_46dhoxquin_c,0.0,1000.0
DM_48dhoxquin_c,0.0,1000.0
DM_56iqcrbxlt_c,0.0,1000.0
DM_5moxact_c,0.0,1000.0
DM_4abut_n,0.0,1000.0
DM_f5hoxkyn_c,0.0,1000.0
DM_gfser_r,0.0,0.0
DM_gncore2_g,0.0,200.0
DM_melanin_c,0.0,1000.0
DM_indpyr_c,0.0,1000.0
DM_thm_m,0.0,1000.0
DM_slnfser_g,0.0,0.0
DM_xylnact__D_c,0.0,1000.0
EX_xolest226_hs_e,-1000.0,0.0
EX_11docrtsl_e,0.0,1000.0
EX_11docrtstrn_e,0.0,1000.0
EX_13dampp_e,-1000.0,1000.0
EX_17ahprgnlone_e,0.0,1000.0
EX_1a25dhvitd3_e,-1000.0,0.0
EX_2obut_e,-1000.0,1000.0
EX_34dhpe_e,0.0,1000.0
EX_3ohsebac_e,0.0,1000.0
EX_5hoxindoa_e,-1000.0,1000.0
EX_tmndnc_e,-1000.0,1000.0
EX_2hog_e,0.0,1000.0
EX_7klitchol_e,0.0,1000.0
EX_acrn_e,-1000.0,1000.0
EX_ahandrostan_e,0.0,0.0
EX_alaarggly_e,0.0,0.0
EX_alaasnleu_e,0.0,0.0
EX_alaglylys_e,0.0,0.0
EX_alahisala_e,0.0,0.0
EX_alalysthr_e,0.0,0.0
EX_argalaala_e,0.0,0.0
EX_argalaphe_e,0.0,0.0
EX_argargmet_e,0.0,0.0
EX_argarg_e,0.0,0.0
EX_argcysgly_e,0.0,0.0
EX_argcysser_e,0.0,0.0
EX_arggluglu_e,0.0,0.0
EX_argglupro_e,0.0,0.0
EX_argglygly_e,0.0,0.0
EX_arghisthr_e,0.0,0.0
EX_arglysasp_e,0.0,0.0
EX_argserser_e,0.0,0.0
EX_argvalcys_e,0.0,0.0
EX_argvaltrp_e,0.0,0.0
EX_asnmetpro_e,0.0,0.0
EX_asnpheasp_e,0.0,0.0
EX_asntyrgly_e,0.0,0.0
EX_aspglupro_e,0.0,0.0
EX_aspglutrp_e,0.0,0.0
EX_aspglu_e,0.0,0.0
EX_asphiscys_e,0.0,0.0
EX_asphispro_e,0.0,0.0
EX_asplysglu_e,0.0,0.0
EX_asplyshis_e,0.0,0.0
EX_aspmetasp_e,0.0,0.0
EX_aspprolys_e,0.0,0.0
EX_aspvalasn_e,0.0,0.0
EX_C03681_e,0.0,1000.0
EX_C05299_e,0.0,1000.0
EX_C05302_e,0.0,1000.0
EX_C09642_e,-1000.0,1000.0
EX_cdca3g_e,0.0,1000.0
EX_CE1352_e,0.0,1000.0
EX_CE1447_e,0.0,1000.0
EX_CE2006_e,0.0,0.0
EX_CE2209_e,0.0,1000.0
EX_CE2211_e,0.0,1000.0
EX_CE2705_e,0.0,1000.0
EX_CE6205_e,0.0,1000.0
EX_CE7096_e,0.0,1000.0
EX_cysasnmet_e,0.0,0.0
EX_cyscys_e,0.0,0.0
EX_cysglnmet_e,0.0,0.0
EX_cysgluhis_e,0.0,0.0
EX_cysglutrp_e,0.0,0.0
EX_cysleuthr_e,0.0,0.0
EX_cyssermet_e,0.0,0.0
EX_cystyrasn_e,0.0,0.0
EX_dca24g_e,0.0,1000.0
EX_dopa3glcur_e,0.0,1000.0
EX_dopa4glcur_e,0.0,1000.0
EX_eandrstrn_e,0.0,1000.0
EX_5cysgly34dhphe_e,0.0,1000.0
EX_glnasngln_e,0.0,0.0
EX_glnhishis_e,0.0,0.0
EX_glnlyslys_e,0.0,0.0
EX_glntrpglu_e,0.0,0.0
EX_glntyrleu_e,0.0,0.0
EX_gluargleu_e,0.0,0.0
EX_gluasnleu_e,0.0,0.0
EX_glumet_e,0.0,0.0
EX_glutar_e,0.0,0.0
EX_gluthrlys_e,0.0,0.0
EX_gluthr_e,0.0,0.0
EX_glutrpala_e,0.0,0.0
EX_glyhisasn_e,0.0,0.0
EX_glyhislys_e,0.0,0.0
EX_glylyscys_e,0.0,0.0
EX_glytyrlys_e,0.0,0.0
EX_glyvalhis_e,0.0,0.0
EX_hisargcys_e,0.0,0.0
EX_hisargser_e,0.0,0.0
EX_hisasp_e,0.0,0.0
EX_hiscyscys_e,0.0,0.0
EX_hisglnala_e,0.0,0.0
EX_hisglugln_e,0.0,0.0
EX_hisglu_e,0.0,0.0
EX_hisglylys_e,0.0,0.0
EX_hishislys_e,0.0,0.0
EX_hislysala_e,0.0,0.0
EX_hislysglu_e,0.0,0.0
EX_hislysile_e,0.0,0.0
EX_hislysthr_e,0.0,0.0
EX_hislysval_e,0.0,0.0
EX_M01570_e,0.0,0.0
EX_M02353_e,-1.8223234624145785,0.0
EX_M02352_e,0.0,1.8223234624145785
EX_M03134_e,0.0,0.0
EX_M03117_e,0.0,0.0
EX_HC02080_e,0.0,0.0
EX_sphings_e,0.0,1000.0
EX_M01111_e,0.0,1000.0
EX_M02837_e,-1000.0,0.0
EX_M02382_e,0.0,0.0
EX_homoval_e,0.0,1000.0
EX_ileargile_e,0.0,0.0
EX_ileasp_e,0.0,0.0
EX_ileglnglu_e,0.0,0.0
EX_iletrptyr_e,0.0,0.0
EX_inds_e,0.0,0.0
EX_lca24g_e,0.0,1000.0
EX_lca3g_e,0.0,1000.0
EX_leuasnasp_e,0.0,0.0
EX_leuproarg_e,0.0,0.0
EX_leupro_e,0.0,0.0
EX_leusertrp_e,0.0,0.0
EX_leutrparg_e,0.0,0.0
EX_leutrp_e,0.0,0.0
EX_degly_e,-1000.0,1000.0
EX_lneldccrn_e,0.0,1000.0
EX_lystrparg_e,0.0,0.0
EX_metargleu_e,0.0,0.0
EX_metasntyr_e,0.0,0.0
EX_metglntyr_e,0.0,0.0
EX_methislys_e,0.0,0.0
EX_mettrpphe_e,0.0,0.0
EX_acnam_e,0.0,1000.0
EX_gd1a_cho_e,-1000.0,0.0
EX_gm1_cho_e,-1000.0,1000.0
EX_gd2_cho_e,-500.0,0.0
EX_gm1b_cho_e,-1000.0,0.0
EX_ga1_cho_e,0.0,1000.0
EX_pcrn_e,0.0,1000.0
EX_pheasnmet_e,0.0,0.0
EX_pheasp_e,0.0,0.0
EX_pheglnphe_e,0.0,0.0
EX_pheleuasp_e,0.0,0.0
EX_pheleuhis_e,0.0,0.0
EX_pheleu_e,-1000.0,1000.0
EX_phelysala_e,0.0,0.0
EX_phelyspro_e,0.0,0.0
EX_phepheasn_e,0.0,0.0
EX_phephethr_e,0.0,0.0
EX_phephe_e,0.0,0.0
EX_pheproarg_e,0.0,0.0
EX_phesertrp_e,0.0,0.0
EX_phethrlys_e,0.0,0.0
EX_phetrpleu_e,0.0,0.0
EX_phetyrgln_e,0.0,0.0
EX_phetyrlys_e,0.0,0.0
EX_phetyr_e,0.0,0.0
EX_phpyr_e,-1000.0,1000.0
EX_prgnlone_e,0.0,1000.0
EX_proargasp_e,0.0,0.0
EX_proargcys_e,0.0,0.0
EX_proasncys_e,0.0,0.0
EX_procys_e,0.0,0.0
EX_proglnpro_e,0.0,0.0
EX_proglulys_e,0.0,0.0
EX_prohistyr_e,0.0,0.0
EX_prohis_e,0.0,0.0
EX_proleuarg_e,0.0,0.0
EX_prolyspro_e,0.0,0.0
EX_prophe_e,0.0,0.0
EX_proproarg_e,0.0,0.0
EX_propropro_e,0.0,0.0
EX_provalgln_e,0.0,0.0
EX_quln_e,-1000.0,1000.0
EX_CE1950_e,-1000.0,0.0
EX_cynt_e,0.0,1000.0
EX_so3_e,0.0,1000.0
EX_selmeth_e,0.0,0.0
EX_serargala_e,0.0,0.0
EX_serargtrp_e,0.0,0.0
EX_sercysarg_e,0.0,0.0
EX_serglyglu_e,0.0,0.0
EX_serlyshis_e,0.0,0.0
EX_serphelys_e,0.0,0.0
EX_sertrphis_e,0.0,0.0
EX_cmpacna_e,-1000.0,0.0
EX_T4hcinnm_e,-1000.0,1000.0
EX_thrglnglu_e,0.0,0.0
EX_trpalapro_e,0.0,0.0
EX_trpargala_e,0.0,0.0
EX_trpaspasp_e,0.0,0.0
EX_trpgluleu_e,0.0,0.0
EX_trpglutyr_e,0.0,0.0
EX_trpglyasp_e,0.0,0.0
EX_trpglyphe_e,0.0,0.0
EX_trpglyval_e,0.0,0.0
EX_trphismet_e,0.0,0.0
EX_trpilelys_e,0.0,0.0
EX_trpiletrp_e,0.0,0.0
EX_trpmetarg_e,0.0,0.0
EX_trpmetval_e,0.0,0.0
EX_trpphe_e,0.0,0.0
EX_trpproval_e,0.0,0.0
EX_trpsertyr_e,0.0,0.0
EX_trpthrglu_e,0.0,0.0
EX_trpthrile_e,0.0,0.0
EX_trpthrtyr_e,0.0,0.0
EX_tyrala_e,0.0,0.0
EX_tyrargglu_e,0.0,0.0
EX_tyrasparg_e,0.0,0.0
EX_tyrleuarg_e,0.0,0.0
EX_tyrphetyr_e,0.0,0.0
EX_valarggly_e,-1000.0,1000.0
EX_vallystyr_e,-1000.0,1000.0
EX_valtrpval_e,-1000.0,1000.0
EX_valval_e,-1000.0,1000.0
EX_xol7ah3_e,-1000.0,1000.0
EX_BiGGEx06,-1000.0,1000.0
EX_BiGGEx07,-1000.0,1000.0
EX_DDRxns180,0.0,1000.0
EX_10fthf_e,0.0,1000.0
EX_10fthf5glu_e,-1000.0,1000.0
EX_10fthf6glu_e,-1000.0,1000.0
EX_10fthf7glu_e,-1000.0,0.0
EX_11_cis_retfa_e,-1000.0,1000.0
EX_12HPET_e,-1000.0,1000.0
EX_13_cis_retnglc_e,0.0,1000.0
EX_15HPET_e,0.0,1000.0
EX_15KPROSTGF2,-1000.0,1000.0
EX_1a2425thvitd2_e,0.0,1000.0
EX_1glyc_e,0.0,1000.0
EX_1mncam_e,0.0,1000.0
EX_23cump_e,-1000.0,1000.0
EX_2425dhvitd2_e,0.0,1000.0
EX_2425dhvitd3_e,0.0,1000.0
EX_24nph_e,0.0,1000.0
EX_25hvitd2_e,-1000.0,0.0
EX_25hvitd3_e,-1000.0,1000.0
EX_2hb_e,-1000.0,1000.0
EX_2hyoxplac_e,0.0,1000.0
EX_2mcit_e,0.0,1000.0
EX_34dhoxmand_e,-1000.0,1000.0
EX_34dhoxpeg_e,-1000.0,1000.0
EX_34dhphe_e,-1000.0,1000.0
EX_34hpp,-1000.0,1000.0
EX_35cgmp_e,0.0,1000.0
EX_3aib_D_e,0.0,1000.0
EX_3aib_e,0.0,1000.0
EX_3mlda_e,0.0,1000.0
EX_3mob_e,-1000.0,1000.0
EX_3mop_e,-1000.0,1000.0
EX_3mox4hoxm_e,-1000.0,1000.0
EX_3ump_e,-1000.0,1000.0
EX_4abut_e,-1000.0,1000.0
EX_4abutn_e,0.0,1000.0
EX_4hdebrisoquine_e,0.0,1000.0
EX_4hphac_e,0.0,1000.0
EX_4hpro_e,-1000.0,1000.0
EX_4mop_e,-1000.0,1000.0
EX_4mptnl_e,0.0,1000.0
EX_4mtolbutamide_e,0.0,1000.0
EX_4nph_e,-1000.0,1000.0
EX_4nphsf_e,0.0,1000.0
EX_4pyrdx_e,0.0,1000.0
EX_5adtststerone_e,-1000.0,1000.0
EX_5adtststeroneglc_e,0.0,1000.0
EX_5adtststerones_e,-1000.0,1000.0
EX_5dhf_e,-1000.0,1000.0
EX_5fthf_e,-1000.0,0.0
EX_5homeprazole_e,0.0,1000.0
EX_5htrp_e,0.0,1000.0
EX_5mta_e,-1000.0,1000.0
EX_5mthf_e,-1000.0,1000.0
EX_5oxpro_e,-1000.0,1000.0
EX_5thf_e,-1000.0,1000.0
EX_6dhf_e,-1000.0,1000.0
EX_6htststerone_e,0.0,1000.0
EX_6thf_e,-1000.0,1000.0
EX_7dhf_e,-1000.0,0.0
EX_7thf_e,-1000.0,0.0
EX_9_cis_retfa_e,-1000.0,1000.0
EX_abt_e,0.0,1000.0
EX_ac_e,-1000.0,1000.0
EX_acac_e,-1000.0,1000.0
EX_acald_e,-1000.0,1000.0
EX_acetone_e,-1000.0,1000.0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_e,0.0,200.0
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_e,0.0,142.85714285714286
EX_acgam_e,0.0,1000.0
EX_acglu_e,0.0,1000.0
EX_ach_e,-1000.0,1000.0
EX_acmana_e,0.0,1000.0
EX_acn13acngalgbside_e,0.0,500.0
EX_acn23acngalgbside_e,0.0,500.0
EX_acnacngal14acglcgalgluside_e,0.0,1000.0
EX_acnacngalgbside_e,0.0,500.0
EX_acngalacglcgal14acglcgalgluside_e,0.0,1000.0
EX_acorn_e,-1000.0,0.0
EX_ade_e,-1000.0,1000.0
EX_adn_e,-1000.0,1000.0
EX_adp,-1000.0,1000.0
EX_adpcbl_e,0.0,0.0
EX_adprbp_e,0.0,1000.0
EX_adprib_e,-1000.0,1000.0
EX_adrn_e,-1000.0,1000.0
EX_adrnl_e,0.0,1000.0
EX_aflatoxin_e,-1000.0,0.0
EX_ahandrostanglc_e,0.0,0.0
EX_ahcys_e,-1000.0,1000.0
EX_ahdt_e,-1000.0,1000.0
EX_aicar_e,-1000.0,1000.0
EX_ak2lgchol_e,-1000.0,1000.0
EX_akg_e,-1000.0,1000.0
EX_ala_B_e,-1000.0,1000.0
EX_ala_D_e,-1000.0,1000.0
EX_ala_L_e,-1000.0,1000.0
EX_alaala_e,-1000.0,0.0
EX_aldstrn_e,0.0,1000.0
EX_amp_e,-1000.0,1000.0
EX_andrstrn_e,-1000.0,1000.0
EX_andrstrnglc_e,0.0,1000.0
EX_anth_e,0.0,1000.0
EX_antipyrene_e,-1000.0,0.0
EX_apnnox_e,0.0,1000.0
EX_appnn_e,-1000.0,0.0
EX_aprgstrn_e,-1.1368683772161603e-13,1000.0
EX_aqcobal_e,0.0,0.0
EX_arab_L_e,-1000.0,0.0
EX_arach_e,-1000.0,1000.0
EX_arachcoa_e,-1000.0,0.0
EX_arachd_e,-1000.0,1000.0
EX_arg_D_e,0.0,0.0
EX_arg_L_e,-1000.0,1000.0
EX_ascb_L_e,-1000.0,1000.0
EX_asn_L_e,-1000.0,1000.0
EX_asp_D_e,-1000.0,0.0
EX_asp_L_e,-1000.0,1000.0
EX_atp_e,-1000.0,1000.0
EX_avite1_e,0.0,0.0
EX_avite2_e,0.0,0.0
EX_bglc_e,-1000.0,0.0
EX_bhb_e,-1000.0,1000.0
EX_bildglcur_e,0.0,1000.0
EX_bilglcur_e,-1000.0,1000.0
EX_bilirub_e,-1000.0,1000.0
EX_biocyt_e,-1000.0,0.0
EX_btn_e,0.0,1000.0
EX_but_e,-1000.0,1000.0
EX_bvite_e,0.0,0.0
EX_bz_e,0.0,0.0
EX_C02470_e,-1000.0,1000.0
EX_C02528_e,-1000.0,1000.0
EX_C04849_e,-1000.0,1000.0
EX_ca2_e,0.0,0.0
EX_camp_e,-1000.0,1000.0
EX_carn_e,-1000.0,0.0
EX_caro_e,-1000.0,0.0
EX_carveol_e,0.0,1000.0
EX_cbasp_e,-1000.0,1000.0
EX_cca_d3_e,0.0,0.0
EX_cdp_e,-1000.0,1000.0
EX_CE0074_e,-1000.0,1000.0
EX_CE1925_e,-1000.0,1000.0
EX_CE1926_e,-1000.0,1000.0
EX_CE1935_e,-1000.0,1000.0
EX_CE1936_e,0.0,1000.0
EX_CE1939_e,-1000.0,1000.0
EX_CE1940_e,-1000.0,1000.0
EX_CE1943_e,0.0,1000.0
EX_CE2011_e,-1000.0,1000.0
EX_CE2250_e,0.0,1000.0
EX_CE2838_e,-1000.0,1000.0
EX_CE2839_e,-1000.0,1000.0
EX_CE2915_e,-1000.0,1000.0
EX_CE2916_e,-1000.0,1000.0
EX_CE2917_e,-1000.0,1000.0
EX_CE4633_e,-1000.0,1000.0
EX_CE4722_e,-1000.0,1000.0
EX_CE4723_e,-1000.0,1000.0
EX_CE4724_e,-1000.0,1000.0
EX_CE4881_e,-1000.0,1000.0
EX_CE5786_e,-1000.0,1000.0
EX_CE5788_e,-1000.0,1000.0
EX_CE5789_e,-1000.0,1000.0
EX_CE5797_e,-1000.0,1000.0
EX_CE5798_e,-1000.0,1000.0
EX_CE5853_e,-1000.0,1000.0
EX_CE5854_e,-1000.0,1000.0
EX_CE5867_e,-1000.0,1000.0
EX_CE5868_e,-1000.0,1000.0
EX_CE5869_e,-1000.0,1000.0
EX_cgly_e,-1000.0,1000.0
EX_chsterol_e,-1000.0,1000.0
EX_chtn_e,-1000.0,1000.0
EX_cit_e,-1000.0,1000.0
EX_citr_L_e,-1000.0,1000.0
EX_cl_e,-1000.0,1000.0
EX_clpnd_e,-1000.0,1000.0
EX_cmp_e,-1000.0,1000.0
EX_co_e,0.0,1000.0
EX_co2_e,-1000.0,1000.0
EX_coa_e,-1000.0,1000.0
EX_coke_e,0.0,0.0
EX_coumarin_e,-1000.0,0.0
EX_cpppg1_e,0.0,1000.0
EX_creat_e,-1000.0,1000.0
EX_crm_e,-1000.0,1000.0
EX_crmp_e,-1000.0,1000.0
EX_crn_e,-1000.0,1000.0
EX_crtn_e,0.0,1000.0
EX_crtsl_e,-1000.0,1000.0
EX_crtstrn_e,-1000.0,1000.0
EX_crvnc_e,-1000.0,1000.0
EX_csn_e,-1000.0,1000.0
EX_cspg_a_e,-166.66666666666666,166.66666666666666
EX_cspg_b_e,-166.66666666666666,166.66666666666666
EX_cspg_c_e,-166.66666666666666,166.66666666666666
EX_cspg_d_e,-166.66666666666666,166.66666666666666
EX_cspg_e_e,-166.66666666666666,166.66666666666674
EX_ctp_e,-1000.0,1000.0
EX_cu2_e,0.0,0.0
EX_cyala_e,-1000.0,1000.0
EX_cyan_e,-1000.0,1000.0
EX_cys_L_e,-1000.0,1000.0
EX_cysam_e,-1000.0,1000.0
EX_cytd_e,-1000.0,1000.0
