NCBI GeneID	Symbol	Description	Taxonomic Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
103164138	LOC103164138	T cell receptor beta variable 29-1-like	Cricetulus griseus	OTHER			
103164139	LOC103164139	melanoma-associated antigen B4	Cricetulus griseus	PROTEIN_CODING	10		
103164145	LOC103164145	uncharacterized LOC103164145	Cricetulus griseus	PROTEIN_CODING	2		
103164148	LOC103164148	uncharacterized LOC103164148	Cricetulus griseus	ncRNA	3		
103164156	LOC103164156	protein diaphanous homolog 2	Cricetulus griseus	PROTEIN_CODING	1		
103164157	LOC103164157	spermine synthase-like	Cricetulus griseus	PSEUDO			
103164160	LOC103164160	uncharacterized LOC103164160	Cricetulus griseus	ncRNA	1		
103164163	LOC103164163	protein Shroom2-like	Cricetulus griseus	PSEUDO			
103164169	LOC103164169	alpha-enolase-like	Cricetulus griseus	PSEUDO			
103164170	LOC103164170	uncharacterized LOC103164170	Cricetulus griseus	ncRNA	4		
103164171	LOC103164171	uncharacterized LOC103164171	Cricetulus griseus	ncRNA	2		
103164174	LOC103164174	uncharacterized LOC103164174	Cricetulus griseus	ncRNA	2		
103164176	LOC103164176	uncharacterized LOC103164176	Cricetulus griseus	PROTEIN_CODING	2		
103164178	LOC103164178	uncharacterized LOC103164178	Cricetulus griseus	ncRNA	10		
103164179	LOC103164179	uncharacterized LOC103164179	Cricetulus griseus	ncRNA	2		
103164182	LOC103164182	protocadherin gamma-A10-like	Cricetulus griseus	PROTEIN_CODING	2		
103164184	LOC103164184	40S ribosomal protein S8-like	Cricetulus griseus	PSEUDO			
103164186	LOC103164186	uncharacterized LOC103164186	Cricetulus griseus	PSEUDO			
103164187	LOC103164187	uncharacterized LOC103164187	Cricetulus griseus	ncRNA	1		
103164188	LOC103164188	inactive tyrosine-protein kinase 7	Cricetulus griseus	PROTEIN_CODING	1		
103164189	LOC103164189	zinc finger protein 227-like	Cricetulus griseus	PROTEIN_CODING	4		
103164190	LOC103164190	carcinoembryonic antigen-related cell adhesion molecule 1-like	Cricetulus griseus	PSEUDO			
103164191	LOC103164191	uncharacterized LOC103164191	Cricetulus griseus	ncRNA	1		
103164194	LOC103164194	uncharacterized LOC103164194	Cricetulus griseus	ncRNA	1		
103164195	LOC103164195	serine/threonine-protein phosphatase 2A catalytic subunit	Cricetulus griseus	PROTEIN_CODING	2		
103164196	LOC103164196	uncharacterized LOC103164196	Cricetulus griseus	ncRNA	2		
103164199	LOC103164199	olfactory receptor 1361	Cricetulus griseus	PROTEIN_CODING	2		
103164203	LOC103164203	uncharacterized LOC103164203	Cricetulus griseus	ncRNA	2		
103164204	LOC103164204	U3 small nucleolar RNA-associated protein 15 homolog	Cricetulus griseus	PROTEIN_CODING	1		
103164216	LOC103164216	uncharacterized LOC103164216	Cricetulus griseus	ncRNA	8		
103164217	LOC103164217	endogenous retrovirus group K member 25 Pol protein	Cricetulus griseus	PROTEIN_CODING	1		
103164218	LOC103164218	non-histone chromosomal protein HMG-17-like	Cricetulus griseus	PROTEIN_CODING	2		
103164220	LOC103164220	uncharacterized LOC103164220	Cricetulus griseus	ncRNA	4		
103164224	LOC103164224	ubiquitin-40S ribosomal protein S27a-like	Cricetulus griseus	PSEUDO			
103164229	LOC103164229	zinc finger protein 431-like	Cricetulus griseus	PROTEIN_CODING	2		
103164233	LOC103164233	ATP synthase subunit g, mitochondrial-like	Cricetulus griseus	PSEUDO			
103164241	LOC103164241	A-kinase anchor protein 9-like	Cricetulus griseus	PROTEIN_CODING	1		
103164243	LOC103164243	uncharacterized LOC103164243	Cricetulus griseus	ncRNA	4		
103164249	LOC103164249	protein SET-like	Cricetulus griseus	PSEUDO			
103164255	LOC103164255	uncharacterized LOC103164255	Cricetulus griseus	ncRNA	2		
103164257	LOC103164257	uncharacterized LOC103164257	Cricetulus griseus	ncRNA	6		
103164258	LOC103164258	uncharacterized LOC103164258	Cricetulus griseus	ncRNA	4		
103164259	LOC103164259	lipocalin Cav p 3.0101-like	Cricetulus griseus	PROTEIN_CODING	2		
103164261	LOC103164261	uncharacterized LOC103164261	Cricetulus griseus	ncRNA	10		
103164262	LOC103164262	coiled-coil domain-containing protein 91	Cricetulus griseus	PROTEIN_CODING	12		
103164265	LOC103164265	keratin-associated protein 5-5-like	Cricetulus griseus	PROTEIN_CODING	2		
103164270	LOC103164270	uncharacterized LOC103164270	Cricetulus griseus	ncRNA	6		
103164271	LOC103164271	small nuclear ribonucleoprotein F-like	Cricetulus griseus	PSEUDO			
103164275	LOC103164275	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein-like	Cricetulus griseus	PROTEIN_CODING	4		
103164276	LOC103164276	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein-like	Cricetulus griseus	PROTEIN_CODING	1		
103164280	LOC103164280	uncharacterized LOC103164280	Cricetulus griseus	ncRNA	1		
103164281	LOC103164281	uncharacterized LOC103164281	Cricetulus griseus	ncRNA	1		
103164285	LOC103164285	GRB2-associated-binding protein 2-like	Cricetulus griseus	PSEUDO			
103164286	LOC103164286	immunoglobulin lambda variable 3-25-like	Cricetulus griseus	OTHER			
103164287	LOC103164287	2'-5'-oligoadenylate synthase 2	Cricetulus griseus	PROTEIN_CODING	1		
103164288	LOC103164288	uncharacterized LOC103164288	Cricetulus griseus	ncRNA	2		
103164290	LOC103164290	bromodomain and WD repeat-containing protein 3-like	Cricetulus griseus	PROTEIN_CODING	1		
103164291	LOC103164291	chromobox protein homolog 3-like	Cricetulus griseus	PSEUDO			
103164300	LOC103164300	uncharacterized LOC103164300	Cricetulus griseus	ncRNA	2		
103164301	LOC103164301	T-cell receptor alpha chain V region PHDS58-like	Cricetulus griseus	OTHER			
103164303	LOC103164303	uncharacterized LOC103164303	Cricetulus griseus	ncRNA	12		
103164304	LOC103164304	uncharacterized LOC103164304	Cricetulus griseus	ncRNA	6		
103164305	LOC103164305	uncharacterized LOC103164305	Cricetulus griseus	ncRNA	22		
103164306	LOC103164306	protocadherin alpha-11-like	Cricetulus griseus	PSEUDO			
103164307	LOC103164307	protocadherin alpha-9-like	Cricetulus griseus	PROTEIN_CODING	2		
103164308	LOC103164308	protocadherin alpha-8-like	Cricetulus griseus	PROTEIN_CODING	3		
103164309	LOC103164309	protocadherin alpha-7-like	Cricetulus griseus	PROTEIN_CODING	2		
103164311	LOC103164311	melanoma-associated antigen F1-like	Cricetulus griseus	PSEUDO			
103164312	LOC103164312	uncharacterized LOC103164312	Cricetulus griseus	ncRNA	4		
103164315	LOC103164315	translocon-associated protein subunit alpha-like	Cricetulus griseus	PSEUDO			
103164322	LOC103164322	uncharacterized LOC103164322	Cricetulus griseus	ncRNA	4		
103164324	LOC103164324	uncharacterized LOC103164324	Cricetulus griseus	ncRNA	3		
103164334	LOC103164334	U1 small nuclear ribonucleoprotein C-like	Cricetulus griseus	PSEUDO			
103164338	LOC103164338	protein atonal homolog 8	Cricetulus griseus	PROTEIN_CODING	4		
103164339	LOC103164339	nuclear ubiquitous casein and cyclin-dependent kinase substrate 1-like	Cricetulus griseus	PSEUDO			
103164344	LOC103164344	uncharacterized LOC103164344	Cricetulus griseus	PROTEIN_CODING	2		
103164345	LOC103164345	E3 ubiquitin-protein ligase makorin-1	Cricetulus griseus	PROTEIN_CODING	1		
103164347	LOC103164347	uncharacterized LOC103164347	Cricetulus griseus	ncRNA	3		
103164352	LOC103164352	MICOS complex subunit Mic10-like	Cricetulus griseus	PSEUDO			
103164356	LOC103164356	T cell receptor alpha variable 22-like	Cricetulus griseus	OTHER			
103164358	LOC103164358	serine/arginine repetitive matrix protein 3-like	Cricetulus griseus	PROTEIN_CODING	4		
103164364	LOC103164364	protein mono-ADP-ribosyltransferase PARP9-like	Cricetulus griseus	PROTEIN_CODING	1		
103164366	LOC103164366	uncharacterized LOC103164366	Cricetulus griseus	ncRNA	8		
103164370	LOC103164370	uncharacterized LOC103164370	Cricetulus griseus	ncRNA	2		
103164371	LOC103164371	keratin-associated protein 10-3	Cricetulus griseus	PROTEIN_CODING	2		
103164372	LOC103164372	60S ribosomal protein L27-like	Cricetulus griseus	PSEUDO			
103164373	LOC103164373	uncharacterized LOC103164373	Cricetulus griseus	ncRNA	1		
103164378	LOC103164378	uncharacterized LOC103164378	Cricetulus griseus	ncRNA	6		
103164381	LOC103164381	uncharacterized LOC103164381	Cricetulus griseus	ncRNA	1		
103164383	LOC103164383	histone H2A.Z-like	Cricetulus griseus	PSEUDO			
103164384	LOC103164384	uncharacterized protein PF11_0207	Cricetulus griseus	PROTEIN_CODING	8		
103164385	LOC103164385	uncharacterized LOC103164385	Cricetulus griseus	ncRNA	1		
103164388	LOC103164388	T cell receptor alpha variable 22-like	Cricetulus griseus	OTHER			
103164391	LOC103164391	immunoglobulin lambda variable 6-57-like	Cricetulus griseus	OTHER			
103164392	LOC103164392	zinc finger protein 57-like	Cricetulus griseus	PROTEIN_CODING	1		
103164394	LOC103164394	heat shock transcription factor, X-linked member 3	Cricetulus griseus	PROTEIN_CODING	1		
103164395	LOC103164395	T-cell receptor alpha chain V region CTL-F3-like	Cricetulus griseus	OTHER			
103164398	LOC103164398	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L	Cricetulus griseus	PSEUDO			
103164401	LOC103164401	uncharacterized LOC103164401	Cricetulus griseus	ncRNA	1		
103164403	LOC103164403	uncharacterized LOC103164403	Cricetulus griseus	ncRNA	1		
103164405	LOC103164405	collagen alpha-2(V) chain-like	Cricetulus griseus	PROTEIN_CODING	1		
103164406	LOC103164406	uncharacterized LOC103164406	Cricetulus griseus	ncRNA	2		
103164411	LOC103164411	Ig heavy chain V region VH558 A1/A4-like	Cricetulus griseus	OTHER			
103164412	LOC103164412	Ig heavy chain V region 3-6-like	Cricetulus griseus	OTHER			
103164413	LOC103164413	Ig heavy chain V region 102-like	Cricetulus griseus	PSEUDO			
103164414	LOC103164414	Ig heavy chain V region 102-like	Cricetulus griseus	OTHER			
103164416	LOC103164416	Ig heavy chain V region 3-6-like	Cricetulus griseus	OTHER			
103164419	LOC103164419	Ig heavy chain V region 3-6-like	Cricetulus griseus	OTHER			
103164420	LOC103164420	Ig heavy chain V region 3-6-like	Cricetulus griseus	OTHER			
103164422	LOC103164422	immunoglobulin heavy variable 3-7-like	Cricetulus griseus	OTHER			
103164424	LOC103164424	uncharacterized LOC103164424	Cricetulus griseus	ncRNA	2		
103164426	LOC103164426	uncharacterized protein C9orf85 homolog	Cricetulus griseus	PSEUDO			
103164427	LOC103164427	zinc finger protein 609-like	Cricetulus griseus	PROTEIN_CODING	1		
103164436	LOC103164436	alpha-enolase-like	Cricetulus griseus	PSEUDO			
103164437	LOC103164437	uncharacterized LOC103164437	Cricetulus griseus	ncRNA	2		
103164439	LOC103164439	immunoglobulin heavy variable 4-38-2-like	Cricetulus griseus	OTHER			
103164440	LOC103164440	Ig heavy chain V region 108A-like	Cricetulus griseus	OTHER			
103164441	LOC103164441	Ig heavy chain V region 23-like	Cricetulus griseus	OTHER			
103164443	LOC103164443	Ig heavy chain V region 3-6-like	Cricetulus griseus	PSEUDO			
103164444	LOC103164444	immunoglobulin heavy variable 3-73-like	Cricetulus griseus	OTHER			
103164445	LOC103164445	uncharacterized LOC103164445	Cricetulus griseus	PROTEIN_CODING	1		
103164447	LOC103164447	immunoglobulin heavy variable 3-72-like	Cricetulus griseus	OTHER			
103164448	LOC103164448	Ig heavy chain V region VH558 A1/A4-like	Cricetulus griseus	OTHER			
103164449	LOC103164449	immunoglobulin heavy variable 3-72-like	Cricetulus griseus	OTHER			
103164450	LOC103164450	immunoglobulin heavy variable 3-73-like	Cricetulus griseus	OTHER			
103164452	LOC103164452	Ig heavy chain V region 102-like	Cricetulus griseus	OTHER			
103164453	LOC103164453	immunoglobulin heavy variable 3-72-like	Cricetulus griseus	OTHER			
103164455	LOC103164455	immunoglobulin heavy variable 3-7-like	Cricetulus griseus	OTHER			
103164457	LOC103164457	keratin-associated protein 9-1	Cricetulus griseus	PROTEIN_CODING	1		
103164458	LOC103164458	keratin-associated protein 9-2-like	Cricetulus griseus	PROTEIN_CODING	1		
103164459	LOC103164459	keratin-associated protein 9-2-like	Cricetulus griseus	PROTEIN_CODING	1		
103164462	LOC103164462	keratin-associated protein 2-1	Cricetulus griseus	PROTEIN_CODING	4		
103164463	LOC103164463	uncharacterized LOC103164463	Cricetulus griseus	ncRNA	4		
103164465	LOC103164465	Ig kappa chain V-II region 26-10-like	Cricetulus griseus	OTHER			
103164467	LOC103164467	C-terminal-binding protein 2-like	Cricetulus griseus	PSEUDO			
103164470	LOC103164470	uncharacterized LOC103164470	Cricetulus griseus	ncRNA	2		
103164471	LOC103164471	Ig heavy chain V region 102-like	Cricetulus griseus	OTHER			
103164472	LOC103164472	Ig heavy chain V region 102-like	Cricetulus griseus	OTHER			
103164475	LOC103164475	Ig heavy chain V region 186-1-like	Cricetulus griseus	OTHER			
103164476	LOC103164476	Ig heavy chain V region 23-like	Cricetulus griseus	OTHER			
103164479	LOC103164479	aminopeptidase O	Cricetulus griseus	PROTEIN_CODING	1		
103164482	LOC103164482	immunoglobulin kappa variable 1-39-like	Cricetulus griseus	OTHER			
103164483	LOC103164483	mastermind-like protein 3	Cricetulus griseus	PROTEIN_CODING	1		
103164484	LOC103164484	uncharacterized LOC103164484	Cricetulus griseus	ncRNA	2		
103164485	LOC103164485	uncharacterized LOC103164485	Cricetulus griseus	ncRNA	6		
103164487	LOC103164487	uncharacterized LOC103164487	Cricetulus griseus	ncRNA	3		
103164492	LOC103164492	uncharacterized LOC103164492	Cricetulus griseus	ncRNA	2		
103164495	LOC103164495	zinc finger protein 7-like	Cricetulus griseus	PROTEIN_CODING	13		
103164498	LOC103164498	transcription factor 7-like 2	Cricetulus griseus	PROTEIN_CODING	1		
103164499	LOC103164499	uncharacterized LOC103164499	Cricetulus griseus	ncRNA	1		
103164500	LOC103164500	low-density lipoprotein receptor-related protein 1B-like	Cricetulus griseus	PROTEIN_CODING	1		
103164502	LOC103164502	sperm-tail PG-rich repeat-containing protein 2-like	Cricetulus griseus	PROTEIN_CODING	1		
103164505	LOC103164505	beta-klotho-like	Cricetulus griseus	PROTEIN_CODING	1		
103164508	LOC103164508	uncharacterized LOC103164508	Cricetulus griseus	ncRNA	8		
103164509	LOC103164509	immunoglobulin kappa variable 4-1-like	Cricetulus griseus	OTHER			
103164511	LOC103164511	tropomyosin alpha-3 chain	Cricetulus griseus	PROTEIN_CODING	2		
103164523	LOC103164523	uncharacterized LOC103164523	Cricetulus griseus	ncRNA	2		
103164525	LOC103164525	uncharacterized LOC103164525	Cricetulus griseus	ncRNA	1		
103164526	LOC103164526	heat shock protein HSP 90-alpha-like	Cricetulus griseus	PSEUDO			
103164533	LOC103164533	uncharacterized LOC103164533	Cricetulus griseus	ncRNA	1		
103164534	LOC103164534	uncharacterized LOC103164534	Cricetulus griseus	ncRNA	7		
103164536	LOC103164536	mucin-22	Cricetulus griseus	PROTEIN_CODING	1		
103164538	LOC103164538	Ig heavy chain V region 3-like	Cricetulus griseus	OTHER			
103164539	LOC103164539	uncharacterized LOC103164539	Cricetulus griseus	ncRNA	2		
103164540	LOC103164540	cyclin-dependent kinase 11B	Cricetulus griseus	PROTEIN_CODING	3		
103164542	LOC103164542	Ig heavy chain V region 102-like	Cricetulus griseus	OTHER			
103164544	LOC103164544	uncharacterized LOC103164544	Cricetulus griseus	ncRNA	2		
103164549	LOC103164549	Ig heavy chain V region 186-1-like	Cricetulus griseus	OTHER			
103164550	LOC103164550	Ig heavy chain V region 102-like	Cricetulus griseus	OTHER			
103164551	LOC103164551	immunoglobulin heavy variable 3-7-like	Cricetulus griseus	OTHER			
103164553	LOC103164553	brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 2	Cricetulus griseus	PROTEIN_CODING	1		
103164554	LOC103164554	microphthalmia-associated transcription factor-like	Cricetulus griseus	PSEUDO			
103164555	LOC103164555	immunoglobulin kappa variable 1-39-like	Cricetulus griseus	OTHER			
103164558	LOC103164558	uncharacterized LOC103164558	Cricetulus griseus	ncRNA	2		
103164561	LOC103164561	Ig heavy chain V region 102-like	Cricetulus griseus	OTHER			
103164565	LOC103164565	uncharacterized LOC103164565	Cricetulus griseus	PROTEIN_CODING	3		
103164567	LOC103164567	collagen alpha-3(VI) chain	Cricetulus griseus	PROTEIN_CODING	2		
103164569	LOC103164569	complex I intermediate-associated protein 30, mitochondrial-like	Cricetulus griseus	PSEUDO			
103164570	LOC103164570	uncharacterized LOC103164570	Cricetulus griseus	ncRNA	1		
103164571	LOC103164571	uncharacterized LOC103164571	Cricetulus griseus	ncRNA	1		
103164572	LOC103164572	uncharacterized LOC103164572	Cricetulus griseus	ncRNA	1		
103164574	LOC103164574	AF4/FMR2 family member 1	Cricetulus griseus	PROTEIN_CODING	1		
103164575	LOC103164575	forkhead box protein D4-like	Cricetulus griseus	PROTEIN_CODING	2		
103164576	LOC103164576	guanylate-binding protein 2-like	Cricetulus griseus	PROTEIN_CODING	1		
103164579	LOC103164579	uncharacterized LOC103164579	Cricetulus griseus	ncRNA	1		
103164586	LOC103164586	uncharacterized LOC103164586	Cricetulus griseus	ncRNA	1		
103164588	LOC103164588	Ig heavy chain V region 108A-like	Cricetulus griseus	OTHER			
103164590	LOC103164590	Ig heavy chain V region 102-like	Cricetulus griseus	PSEUDO			
103164591	LOC103164591	Ig heavy chain V region 108A-like	Cricetulus griseus	OTHER			
103164597	LOC103164597	ubiquitin-60S ribosomal protein L40-like	Cricetulus griseus	PROTEIN_CODING	1		
107976969	LOC107976969	draxin-like	Cricetulus griseus	PROTEIN_CODING	1		
107976970	LOC107976970	butyrophilin-like protein 2	Cricetulus griseus	PROTEIN_CODING	1		
107976971	LOC107976971	vacuolar protein sorting-associated protein 13D-like	Cricetulus griseus	PROTEIN_CODING	1		
107976972	LOC107976972	immunoglobulin kappa variable 4-1-like	Cricetulus griseus	OTHER			
107976973	LOC107976973	actin-related protein 2-like	Cricetulus griseus	PSEUDO			
107976974	LOC107976974	non-histone chromosomal protein HMG-17-like	Cricetulus griseus	PSEUDO			
107976975	LOC107976975	cell division cycle-associated protein 3-like	Cricetulus griseus	PSEUDO			
107976976	LOC107976976	carcinoembryonic antigen-related cell adhesion molecule 3-like	Cricetulus griseus	PROTEIN_CODING	2		
107976977	LOC107976977	60 kDa heat shock protein, mitochondrial-like	Cricetulus griseus	PSEUDO			
107976979	LOC107976979	uncharacterized LOC107976979	Cricetulus griseus	PROTEIN_CODING	1		
107976980	LOC107976980	arylacetamide deacetylase-like 4	Cricetulus griseus	PROTEIN_CODING	1		
107976982	LOC107976982	Ig heavy chain V region 186-1-like	Cricetulus griseus	OTHER			
107976983	LOC107976983	olfactory receptor 4F21-like	Cricetulus griseus	PROTEIN_CODING	2		
107976985	LOC107976985	uncharacterized LOC107976985	Cricetulus griseus	PSEUDO			
107976987	LOC107976987	olfactory receptor 51V1-like	Cricetulus griseus	PROTEIN_CODING	3		
107976988	LOC107976988	zinc finger protein 345	Cricetulus griseus	PROTEIN_CODING	2		
107976989	LOC107976989	protocadherin gamma-A3-like	Cricetulus griseus	PROTEIN_CODING	2		
107976994	LOC107976994	aldehyde oxidase 1-like	Cricetulus griseus	PROTEIN_CODING	1		
107976995	LOC107976995	glyceraldehyde-3-phosphate dehydrogenase-like	Cricetulus griseus	PSEUDO			
